customer_id,frequency,monetary,recency,R,F,M,RFM_Score,Segment
16058,1,62.7,405,1,1,1,3,At-Risk
16059,12,3053.57,65,3,4,4,11,High-Value
16060,3,541.95,400,1,3,2,6,At-Risk
16061,1,89.65,430,1,1,1,3,At-Risk
16062,8,2863.45,9,4,4,4,12,High-Value
16063,1,335.32,259,2,1,1,4,One-Time
16064,1,109.31,724,1,1,1,3,At-Risk
16065,8,1992.13,364,2,4,3,9,High-Value
16066,5,1521.04,16,4,3,3,10,High-Value
16067,3,3269.11,562,1,3,4,8,At-Risk
16068,1,115.73,593,1,1,1,3,At-Risk
16069,1,457.7,417,1,1,2,4,At-Risk
16070,2,852.15,21,4,2,2,8,Other
16071,4,1076.8,44,3,3,3,9,High-Value
16072,4,4180.09,287,2,3,4,9,High-Value
16073,1,122.4,296,2,1,1,4,One-Time
16074,1,252.5,389,1,1,1,3,At-Risk
16075,2,736.9300000000001,502,1,2,2,5,At-Risk
16076,10,2234.73,2,4,4,3,11,High-Value
16077,1,2300.3999999999996,625,1,1,4,6,At-Risk
16078,2,362.99,283,2,2,2,6,Other
16079,3,1352.0,16,4,3,3,10,High-Value
16080,4,602.5600000000001,81,3,3,2,8,Loyal
16081,8,4278.96,55,3,4,4,11,High-Value
16082,1,106.75,669,1,1,1,3,At-Risk
16083,4,2351.42,100,2,3,4,9,High-Value
16084,1,436.18,298,2,1,2,5,Other
16085,12,2324.71,22,4,4,4,12,High-Value
16086,10,2687.73,58,3,4,4,11,High-Value
16087,5,1739.92,388,1,3,3,7,At-Risk
16088,2,1437.43,575,1,2,3,6,At-Risk
16089,2,263.49,385,1,2,1,4,At-Risk
16090,1,180.56,623,1,1,1,3,At-Risk
16091,2,315.06,154,2,2,1,5,Other
16092,6,1587.94,114,2,3,3,8,Other
16093,1,17.0,106,2,1,1,4,One-Time
16094,11,3695.56,11,4,4,4,12,High-Value
16095,1,447.05,455,1,1,2,4,At-Risk
16096,4,1584.97,263,2,3,3,8,Other
16097,1,185.04999999999998,239,2,1,1,4,One-Time
16098,14,4010.7,87,3,4,4,11,High-Value
16099,7,1573.2,49,3,4,3,10,High-Value
16100,1,582.64,462,1,1,2,4,At-Risk
16101,4,3229.16,70,3,3,4,10,High-Value
16102,3,1842.14,41,3,3,3,9,High-Value
16103,22,6191.71,6,4,4,4,12,High-Value
16104,9,2774.46,61,3,4,4,11,High-Value
16105,5,2386.19,248,2,3,4,9,High-Value
16106,1,108.38,65,3,1,1,5,One-Time
16107,7,3204.1600000000003,17,4,4,4,12,High-Value
16108,4,2235.92,84,3,3,3,9,High-Value
16109,3,939.48,218,2,3,3,8,Other
16110,4,1781.59,44,3,3,3,9,High-Value
16111,1,549.33,427,1,1,2,4,At-Risk
16112,4,195.74,142,2,3,1,6,Other
16113,1,161.38,182,2,1,1,4,One-Time
16114,1,135.75,170,2,1,1,4,One-Time
16115,12,2553.8,9,4,4,4,12,High-Value
16116,1,612.78,211,2,1,2,5,Other
16117,3,654.4,189,2,3,2,7,Other
16118,1,4376.25,652,1,1,4,6,At-Risk
16119,8,1720.81,7,4,4,3,11,High-Value
16120,6,2967.5099999999998,58,3,3,4,10,High-Value
16121,5,1450.04,56,3,3,3,9,High-Value
16122,6,895.62,72,3,3,3,9,High-Value
16123,1,307.78000000000003,51,3,1,1,5,One-Time
16124,4,1772.49,316,2,3,3,8,Other
16125,14,4292.35,366,2,4,4,10,High-Value
16126,15,14644.6,28,3,4,4,11,High-Value
16127,2,801.3100000000001,38,3,2,2,7,Other
16128,11,3801.05,17,4,4,4,12,High-Value
16129,3,1396.05,406,1,3,3,7,At-Risk
16130,4,987.48,421,1,3,3,7,At-Risk
16131,12,9957.42,51,3,4,4,11,High-Value
16132,2,664.2,543,1,2,2,5,At-Risk
16133,56,22992.26,3,4,4,4,12,High-Value
16134,5,2145.34,21,4,3,3,10,High-Value
16135,2,819.45,262,2,2,2,6,Other
16136,4,946.8000000000001,59,3,3,3,9,High-Value
16137,1,422.7,679,1,1,2,4,At-Risk
16138,3,910.35,378,2,3,3,8,Other
16139,5,1111.15,18,4,3,3,10,High-Value
16140,3,1433.46,65,3,3,3,9,High-Value
16141,2,955.94,87,3,2,3,8,Other
16142,1,535.34,249,2,1,2,5,Other
16143,12,4555.08,2,4,4,4,12,High-Value
16144,1,175.2,246,2,1,1,4,One-Time
16145,19,6805.4400000000005,8,4,4,4,12,High-Value
16146,4,946.38,156,2,3,3,8,Other
16147,5,2398.91,133,2,3,4,9,High-Value
16148,2,386.62,295,2,2,2,6,Other
16149,3,422.21999999999997,4,4,3,2,9,High-Value
16150,10,4002.17,42,3,4,4,11,High-Value
16152,1,1829.04,268,2,1,3,6,Other
16153,11,5133.49,49,3,4,4,11,High-Value
16155,5,796.9,381,1,3,2,6,At-Risk
16156,20,6188.18,8,4,4,4,12,High-Value
16157,3,656.69,15,4,3,2,9,High-Value
16158,9,628.32,521,1,4,2,7,At-Risk
16159,4,1232.79,281,2,3,3,8,Other
16160,2,1025.44,64,3,2,3,8,Other
16161,43,12580.06,1,4,4,4,12,High-Value
16162,1,37.4,251,2,1,1,4,One-Time
16163,6,2407.98,231,2,3,4,9,High-Value
16164,3,822.48,16,4,3,2,9,High-Value
16165,1,79.9,504,1,1,1,3,At-Risk
16166,2,435.83000000000004,427,1,2,2,5,At-Risk
16167,5,1386.12,413,1,3,3,7,At-Risk
16168,66,10360.67,10,4,4,4,12,High-Value
16169,4,1822.97,7,4,3,3,10,High-Value
16170,20,6869.0,50,3,4,4,11,High-Value
16171,1,73.19999999999999,58,3,1,1,5,One-Time
16172,8,1884.55,94,3,4,3,10,High-Value
16173,6,1418.32,15,4,3,3,10,High-Value
16174,7,2246.75,125,2,4,4,10,High-Value
16175,7,1836.44,93,3,4,3,10,High-Value
16176,4,2052.69,420,1,3,3,7,At-Risk
16177,8,2247.31,49,3,4,4,11,High-Value
16178,2,612.6,137,2,2,2,6,Other
16179,1,215.83,60,3,1,1,5,One-Time
16180,13,16249.87,99,2,4,4,10,High-Value
16181,1,305.54,72,3,1,1,5,One-Time
16182,9,9971.65,71,3,4,4,11,High-Value
16183,4,1077.81,66,3,3,3,9,High-Value
16184,6,1158.79,63,3,3,3,9,High-Value
16185,3,644.72,16,4,3,2,9,High-Value
16186,26,8718.43,22,4,4,4,12,High-Value
16187,15,6911.4400000000005,31,3,4,4,11,High-Value
16188,5,1087.66,44,3,3,3,9,High-Value
16189,2,215.48,15,4,2,1,7,Other
16190,8,2723.55,39,3,4,4,11,High-Value
16191,24,15677.820000000002,2,4,4,4,12,High-Value
16192,1,351.3,735,1,1,2,4,At-Risk
16193,2,630.4300000000001,236,2,2,2,6,Other
16194,1,308.6,374,2,1,1,4,One-Time
16195,1,323.25,722,1,1,1,3,At-Risk
16196,1,93.3,488,1,1,1,3,At-Risk
16197,9,2016.71,468,1,4,3,8,At-Risk
16198,2,1030.0410000000002,74,3,2,3,8,Other
16199,7,942.75,391,1,4,3,8,At-Risk
16200,12,5608.1,3,4,4,4,12,High-Value
16201,5,2112.12,2,4,3,3,10,High-Value
16202,9,2501.9900000000002,360,2,4,4,10,High-Value
16203,6,943.84,58,3,3,3,9,High-Value
16204,3,918.71,22,4,3,3,10,High-Value
16205,7,1813.51,30,3,4,3,10,High-Value
16206,13,2577.12,54,3,4,4,11,High-Value
16207,1,394.38,24,4,1,2,7,Other
16208,10,3440.4500000000003,44,3,4,4,11,High-Value
16209,9,4146.78,88,3,4,4,11,High-Value
16210,33,33730.97,1,4,4,4,12,High-Value
16211,3,1090.59,88,3,3,3,9,High-Value
16212,4,1293.71,18,4,3,3,10,High-Value
16213,1,159.0,78,3,1,1,5,One-Time
16214,4,2038.25,170,2,3,3,8,Other
16215,1,242.35,80,3,1,1,5,One-Time
16216,1,914.9300000000001,266,2,1,3,6,Other
16217,2,304.25,234,2,2,1,5,Other
16218,13,3968.67,29,3,4,4,11,High-Value
16219,1,40.8,500,1,1,1,3,At-Risk
16221,9,2018.47,36,3,4,3,10,High-Value
16222,2,1272.05,317,2,2,3,7,Other
16223,2,1087.05,374,2,2,3,7,Other
16224,5,1616.54,56,3,3,3,9,High-Value
16225,15,2859.31,44,3,4,4,11,High-Value
16226,5,672.17,202,2,3,2,7,Other
16227,3,1027.22,224,2,3,3,8,Other
16228,3,885.71,384,1,3,3,7,At-Risk
16229,6,2867.86,86,3,3,4,10,High-Value
16230,2,542.03,189,2,2,2,6,Other
16231,4,1074.47,378,2,3,3,8,Other
16232,7,2712.97,43,3,4,4,11,High-Value
16233,9,1818.31,70,3,4,3,10,High-Value
16234,3,333.18,475,1,3,1,5,At-Risk
16235,8,2043.71,40,3,4,3,10,High-Value
16236,1,432.2,77,3,1,2,6,Other
16237,1,136.65,436,1,1,1,3,At-Risk
16238,1,63.66,422,1,1,1,3,At-Risk
16239,6,1492.2,56,3,3,3,9,High-Value
16240,2,3718.8,23,4,2,4,10,High-Value
16241,16,3989.81,9,4,4,4,12,High-Value
16242,14,7404.650000000001,7,4,4,4,12,High-Value
16243,2,409.1,33,3,2,2,7,Other
16244,2,1522.75,211,2,2,3,7,Other
16245,3,1413.66,23,4,3,3,10,High-Value
16246,2,821.35,459,1,2,2,5,At-Risk
16247,1,114.56,169,2,1,1,4,One-Time
16248,1,152.94,61,3,1,1,5,One-Time
16249,5,1800.07,52,3,3,3,9,High-Value
16250,3,565.24,260,2,3,2,7,Other
16251,1,128.31,511,1,1,1,3,At-Risk
16252,1,295.09000000000003,382,1,1,1,3,At-Risk
16253,7,7222.2,66,3,4,4,11,High-Value
16254,3,967.44,377,2,3,3,8,Other
16255,15,4530.0,16,4,4,4,12,High-Value
16256,3,1579.37,266,2,3,3,8,Other
16257,1,21.95,176,2,1,1,4,One-Time
16258,15,11942.52,44,3,4,4,11,High-Value
16259,3,340.94,409,1,3,2,6,At-Risk
16260,1,1035.45,50,3,1,3,7,Other
16261,6,1041.16,16,4,3,3,10,High-Value
16262,1,755.15,377,2,1,2,5,Other
16263,1,348.16,422,1,1,2,4,At-Risk
16264,2,823.53,437,1,2,2,5,At-Risk
16265,12,6685.17,8,4,4,4,12,High-Value
16266,14,1757.95,73,3,4,3,10,High-Value
16267,1,186.66,590,1,1,1,3,At-Risk
16268,2,617.65,70,3,2,2,7,Other
16269,1,717.57,437,1,1,2,4,At-Risk
16270,1,1141.24,352,2,1,3,6,Other
16271,8,3367.82,15,4,4,4,12,High-Value
16272,1,411.7,116,2,1,2,5,Other
16273,2,318.34000000000003,647,1,2,1,4,At-Risk
16274,1,331.55,372,2,1,1,4,One-Time
16275,3,2151.11,196,2,3,3,8,Other
16276,3,2629.3900000000003,176,2,3,4,9,High-Value
16277,1,188.69,733,1,1,1,3,At-Risk
16278,3,1117.84,99,2,3,3,8,Other
16279,9,5698.28,20,4,4,4,12,High-Value
16280,1,238.05,724,1,1,1,3,At-Risk
16281,3,3424.02,71,3,3,4,10,High-Value
16282,3,1307.58,339,2,3,3,8,Other
16283,8,4348.62,5,4,4,4,12,High-Value
16284,3,1018.48,30,3,3,3,9,High-Value
16285,1,176.9,645,1,1,1,3,At-Risk
16286,2,328.95,476,1,2,1,4,At-Risk
16287,5,1006.98,169,2,3,3,8,Other
16288,1,129.85,469,1,1,1,3,At-Risk
16289,1,136.31,461,1,1,1,3,At-Risk
16290,4,1957.7,464,1,3,3,7,At-Risk
16292,5,1253.76,121,2,3,3,8,Other
16293,15,4279.2,21,4,4,4,12,High-Value
16294,1,126.05000000000001,476,1,1,1,3,At-Risk
16295,4,1328.55,9,4,3,3,10,High-Value
16296,4,1313.67,625,1,3,3,7,At-Risk
16297,1,301.9,268,2,1,1,4,One-Time
16298,7,1085.7,22,4,4,3,11,High-Value
16299,1,193.65,476,1,1,1,3,At-Risk
16300,3,1367.32,429,1,3,3,7,At-Risk
16301,1,107.33,736,1,1,1,3,At-Risk
16302,1,233.22,126,2,1,1,4,One-Time
16303,7,7928.27,25,3,4,4,11,High-Value
16304,1,381.66,694,1,1,2,4,At-Risk
16305,1,361.22,138,2,1,2,5,Other
16306,7,1124.72,213,2,4,3,9,High-Value
16307,3,1194.92,428,1,3,3,7,At-Risk
16308,7,5120.0,37,3,4,4,11,High-Value
16309,2,706.57,105,2,2,2,6,Other
16310,2,460.08,413,1,2,2,5,At-Risk
16311,2,616.26,17,4,2,2,8,Other
16312,1,171.15,431,1,1,1,3,At-Risk
16313,2,274.15,2,4,2,1,7,Other
16314,3,1491.4,389,1,3,3,7,At-Risk
16315,2,402.71,330,2,2,2,6,Other
16316,13,5744.91,63,3,4,4,11,High-Value
16317,5,2192.51,119,2,3,3,8,Other
16318,1,328.15000000000003,34,3,1,1,5,One-Time
16319,1,404.40000000000003,217,2,1,2,5,Other
16320,6,5628.99,171,2,3,4,9,High-Value
16321,7,604.5500000000001,71,3,4,2,9,High-Value
16322,2,326.75,0,4,2,1,7,Other
16323,2,353.66,195,2,2,2,6,Other
16324,3,408.59,127,2,3,2,7,Other
16325,12,3597.5,46,3,4,4,11,High-Value
16326,24,4626.25,5,4,4,4,12,High-Value
16327,16,10129.04,13,4,4,4,12,High-Value
16328,1,310.83000000000004,562,1,1,1,3,At-Risk
16329,4,1664.92,427,1,3,3,7,At-Risk
16330,7,625.38,17,4,4,2,10,High-Value
16331,6,2037.7,431,1,3,3,7,At-Risk
16332,11,1997.49,27,3,4,3,10,High-Value
16333,22,26626.8,7,4,4,4,12,High-Value
16334,1,263.73,491,1,1,1,3,At-Risk
16335,7,2753.52,551,1,4,4,9,High-Value
16336,4,3517.69,420,1,3,4,8,At-Risk
16337,1,151.05,36,3,1,1,5,One-Time
16338,1,214.8,156,2,1,1,4,One-Time
16339,1,94.05,283,2,1,1,4,One-Time
16340,3,1496.24,106,2,3,3,8,Other
16341,7,3850.79,24,4,4,4,12,High-Value
16342,4,322.41,74,3,3,1,7,Loyal
16343,3,614.12,15,4,3,2,9,High-Value
16344,4,842.42,157,2,3,2,7,Other
16345,2,1178.79,43,3,2,3,8,Other
16346,1,224.51,384,1,1,1,3,At-Risk
16347,11,3442.96,10,4,4,4,12,High-Value
16348,8,1742.08,31,3,4,3,10,High-Value
16349,1,53.5,290,2,1,1,4,One-Time
16350,9,2253.89,20,4,4,4,12,High-Value
16351,13,3330.03,332,2,4,4,10,High-Value
16352,2,494.44,17,4,2,2,8,Other
16353,38,9795.460000000001,3,4,4,4,12,High-Value
16354,5,1119.46,62,3,3,3,9,High-Value
16355,1,416.35,374,2,1,2,5,Other
16356,6,415.87,197,2,3,2,7,Other
16357,4,868.37,32,3,3,3,9,High-Value
16358,5,2919.65,0,4,3,4,11,High-Value
16359,16,2697.75,6,4,4,4,12,High-Value
16360,6,3450.41,4,4,3,4,11,High-Value
16361,4,891.21,9,4,3,3,10,High-Value
16362,6,922.16,31,3,3,3,9,High-Value
16363,1,109.36000000000001,52,3,1,1,5,One-Time
16364,2,705.79,11,4,2,2,8,Other
16365,15,3167.34,17,4,4,4,12,High-Value
16366,4,1548.13,18,4,3,3,10,High-Value
16367,3,1350.48,36,3,3,3,9,High-Value
16368,3,621.44,1,4,3,2,9,High-Value
16369,7,2654.48,17,4,4,4,12,High-Value
16370,4,1301.91,81,3,3,3,9,High-Value
16371,1,157.2,448,1,1,1,3,At-Risk
16372,5,1290.31,32,3,3,3,9,High-Value
16373,2,309.49,381,1,2,1,4,At-Risk
16374,5,1709.55,65,3,3,3,9,High-Value
16375,2,104.0,469,1,2,1,4,At-Risk
16376,2,974.96,8,4,2,3,9,High-Value
16377,2,1308.48,266,2,2,3,7,Other
16378,3,362.95,246,2,3,2,7,Other
16379,4,2157.4,3,4,3,3,10,High-Value
16380,1,1743.15,60,3,1,3,7,Other
16381,2,247.85,395,1,2,1,4,At-Risk
16382,2,353.1,407,1,2,2,5,At-Risk
16383,7,2887.99,74,3,4,4,11,High-Value
16384,4,1358.95,89,3,3,3,9,High-Value
16385,5,881.35,59,3,3,3,9,High-Value
16386,3,1068.16,28,3,3,3,9,High-Value
16387,5,882.46,322,2,3,3,8,Other
16388,1,186.05,653,1,1,1,3,At-Risk
16389,4,1382.07,52,3,3,3,9,High-Value
16390,3,467.5,536,1,3,2,6,At-Risk
16391,4,1048.86,400,1,3,3,7,At-Risk
16392,3,755.45,269,2,3,2,7,Other
16393,23,5297.77,1,4,4,4,12,High-Value
16394,5,1555.34,56,3,3,3,9,High-Value
16395,14,3517.56,60,3,4,4,11,High-Value
16396,1,137.8,475,1,1,1,3,At-Risk
16397,1,123.13,627,1,1,1,3,At-Risk
16398,2,1705.8,153,2,2,3,7,Other
16399,3,628.42,18,4,3,2,9,High-Value
16400,9,3059.85,94,3,4,4,11,High-Value
16401,23,6847.45,0,4,4,4,12,High-Value
16402,2,293.45,264,2,2,1,5,Other
16403,1,177.5,311,2,1,1,4,One-Time
16404,1,443.05,69,3,1,2,6,Other
16405,2,167.25,301,2,2,1,5,Other
16406,3,528.36,18,4,3,2,9,High-Value
16407,14,2761.65,12,4,4,4,12,High-Value
16408,1,231.93,590,1,1,1,3,At-Risk
16409,12,5652.74,35,3,4,4,11,High-Value
16410,1,130.32,733,1,1,1,3,At-Risk
16411,4,756.39,18,4,3,2,9,High-Value
16412,5,593.19,53,3,3,2,8,Loyal
16413,2,522.03,56,3,2,2,7,Other
16414,5,551.21,21,4,3,2,9,High-Value
16415,3,696.76,43,3,3,2,8,Loyal
16416,9,2957.88,26,3,4,4,11,High-Value
16417,1,35.7,492,1,1,1,3,At-Risk
16418,5,1028.74,44,3,3,3,9,High-Value
16419,8,1463.7,112,2,4,3,9,High-Value
16420,1,75.0,395,1,1,1,3,At-Risk
16421,3,526.27,375,2,3,2,7,Other
16422,108,61728.87,16,4,4,4,12,High-Value
16423,1,346.12,24,4,1,2,7,Other
16424,2,443.06,190,2,2,2,6,Other
16425,1,302.7,301,2,1,1,4,One-Time
16426,10,1863.76,1,4,4,3,11,High-Value
16427,2,241.06,262,2,2,1,5,Other
16428,3,638.49,413,1,3,2,6,At-Risk
16429,1,284.55,105,2,1,1,4,One-Time
16430,6,1102.94,56,3,3,3,9,High-Value
16431,3,623.28,212,2,3,2,7,Other
16432,1,287.40000000000003,63,3,1,1,5,One-Time
16433,2,384.52,27,3,2,2,7,Other
16434,12,2673.69,28,3,4,4,11,High-Value
16435,3,1003.07,511,1,3,3,7,At-Risk
16436,3,319.14,667,1,3,1,5,At-Risk
16437,2,301.25,380,1,2,1,4,At-Risk
16438,5,798.35,5,4,3,2,9,High-Value
16439,1,310.70000000000005,721,1,1,1,3,At-Risk
16440,6,3856.9700000000003,7,4,3,4,11,High-Value
16441,5,1013.1800000000001,66,3,3,3,9,High-Value
16442,5,891.98,1,4,3,3,10,High-Value
16443,1,162.24,520,1,1,1,3,At-Risk
16444,17,3625.88,45,3,4,4,11,High-Value
16445,4,583.16,33,3,3,2,8,Loyal
16446,2,168472.5,0,4,2,4,10,High-Value
16447,3,727.1,135,2,3,2,7,Other
16448,2,361.12,197,2,2,2,6,Other
16449,2,707.69,197,2,2,2,6,Other
16450,3,1505.73,149,2,3,3,8,Other
16451,3,1013.15,87,3,3,3,9,High-Value
16452,2,332.17,630,1,2,1,4,At-Risk
16453,2,251.71,530,1,2,1,4,At-Risk
16454,3,29.950000000000003,63,3,3,1,7,Loyal
16455,11,3995.57,63,3,4,4,11,High-Value
16456,13,6000.94,98,2,4,4,10,High-Value
16457,1,208.36,217,2,1,1,4,One-Time
16458,30,5690.89,2,4,4,4,12,High-Value
16459,1,71.79,729,1,1,1,3,At-Risk
16460,3,811.23,27,3,3,2,8,Loyal
16461,3,1539.83,177,2,3,3,8,Other
16462,3,136.0,73,3,3,1,7,Loyal
16463,4,1422.4,20,4,3,3,10,High-Value
16464,3,1298.66,19,4,3,3,10,High-Value
16465,2,746.24,420,1,2,2,5,At-Risk
16466,15,3767.09,33,3,4,4,11,High-Value
16467,7,2869.16,508,1,4,4,9,High-Value
16468,3,787.52,73,3,3,2,8,Loyal
16469,5,803.9,23,4,3,2,9,High-Value
16470,11,2416.85,51,3,4,4,11,High-Value
16471,4,1189.98,274,2,3,3,8,Other
16472,2,789.6,433,1,2,2,5,At-Risk
16473,4,470.83,164,2,3,2,7,Other
16474,7,1810.49,6,4,4,3,11,High-Value
16475,4,544.3000000000001,87,3,3,2,8,Loyal
16476,1,350.35,431,1,1,2,4,At-Risk
16477,11,4094.3700000000003,63,3,4,4,11,High-Value
16478,3,331.0,24,4,3,1,8,Loyal
16479,2,300.83,9,4,2,1,7,Other
16480,1,769.29,75,3,1,2,6,Other
16481,1,453.38,681,1,1,2,4,At-Risk
16482,1,220.62,15,4,1,1,6,One-Time
16483,1,139.35,191,2,1,1,4,One-Time
16484,2,404.3,173,2,2,2,6,Other
16485,5,2287.19,76,3,3,4,10,High-Value
16486,1,134.36,537,1,1,1,3,At-Risk
16487,2,209.4,576,1,2,1,4,At-Risk
16488,3,498.8,32,3,3,2,8,Loyal
16489,2,303.7,379,1,2,1,4,At-Risk
16490,1,205.41000000000003,435,1,1,1,3,At-Risk
16491,2,1533.16,46,3,2,3,8,Other
16492,1,385.56,540,1,1,2,4,At-Risk
16493,7,2132.09,79,3,4,3,10,High-Value
16494,1,826.53,296,2,1,2,5,Other
16495,3,648.26,2,4,3,2,9,High-Value
16496,6,2330.77,8,4,3,4,11,High-Value
16497,23,6695.28,49,3,4,4,11,High-Value
16498,2,100.97,160,2,2,1,5,Other
16499,8,2578.34,359,2,4,4,10,High-Value
16500,9,843.9100000000001,4,4,4,2,10,High-Value
16501,1,1191.23,382,1,1,3,5,At-Risk
16502,2,258.55,619,1,2,1,4,At-Risk
16503,11,3614.34,106,2,4,4,10,High-Value
16504,1,465.88,24,4,1,2,7,Other
16505,1,777.6,31,3,1,2,6,Other
16506,2,90.30000000000001,19,4,2,1,7,Other
16507,1,142.71,571,1,1,1,3,At-Risk
16508,1,240.95,629,1,1,1,3,At-Risk
16509,1,363.70000000000005,296,2,1,2,5,Other
16510,6,1757.25,371,2,3,3,8,Other
16511,6,1758.49,21,4,3,3,10,High-Value
16513,4,874.59,4,4,3,3,10,High-Value
16515,10,3179.06,51,3,4,4,11,High-Value
16516,1,101.69999999999999,29,3,1,1,5,One-Time
16517,1,162.7,276,2,1,1,4,One-Time
16518,4,959.37,60,3,3,3,9,High-Value
16519,4,436.96000000000004,24,4,3,2,9,High-Value
16520,6,2148.38,185,2,3,3,8,Other
16521,3,1136.36,414,1,3,3,7,At-Risk
16522,2,433.36,435,1,2,2,5,At-Risk
16523,28,11916.33,1,4,4,4,12,High-Value
16524,2,306.19,445,1,2,1,4,At-Risk
16525,48,24151.3,1,4,4,4,12,High-Value
16526,2,717.21,171,2,2,2,6,Other
16527,2,1232.94,80,3,2,3,8,Other
16528,1,244.41,3,4,1,1,6,One-Time
16529,4,1986.8,189,2,3,3,8,Other
16530,1,48.35,667,1,1,1,3,At-Risk
16531,11,2298.33,21,4,4,4,12,High-Value
16532,5,8756.64,17,4,3,4,11,High-Value
16533,3,1082.81,18,4,3,3,10,High-Value
16534,1,635.9,641,1,1,2,4,At-Risk
16535,2,952.04,4,4,2,3,9,High-Value
16536,1,548.12,109,2,1,2,5,Other
16537,1,10.55,640,1,1,1,3,At-Risk
16538,3,395.07,540,1,3,2,6,At-Risk
16539,10,3289.66,2,4,4,4,12,High-Value
16540,1,205.75,413,1,1,1,3,At-Risk
16541,1,424.03000000000003,734,1,1,2,4,At-Risk
16542,2,257.32,53,3,2,1,6,Other
16543,1,292.21,591,1,1,1,3,At-Risk
16544,4,376.70000000000005,519,1,3,2,6,At-Risk
16545,2,689.82,164,2,2,2,6,Other
16546,5,5307.07,290,2,3,4,9,High-Value
16547,1,104.25999999999999,545,1,1,1,3,At-Risk
16548,1,30.150000000000002,598,1,1,1,3,At-Risk
16549,34,12781.8,9,4,4,4,12,High-Value
16550,18,8807.68,108,2,4,4,10,High-Value
16551,7,2237.12,95,2,4,3,9,High-Value
16552,2,379.73,242,2,2,2,6,Other
16553,33,16584.01,162,2,4,4,10,High-Value
16554,8,2841.7200000000003,41,3,4,4,11,High-Value
16555,6,1915.68,34,3,3,3,9,High-Value
16556,17,8012.58,66,3,4,4,11,High-Value
16557,2,281.85,23,4,2,1,7,Other
16558,38,13304.11,0,4,4,4,12,High-Value
16559,1,175.0,396,1,1,1,3,At-Risk
16560,8,3048.38,26,3,4,4,11,High-Value
16561,2,511.12,5,4,2,2,8,Other
16562,1,223.86,476,1,1,1,3,At-Risk
16563,6,4412.56,53,3,3,4,10,High-Value
16564,1,87.80000000000001,568,1,1,1,3,At-Risk
16565,4,773.05,363,2,3,2,7,Other
16566,5,614.66,14,4,3,2,9,High-Value
16567,2,865.6,193,2,2,3,7,Other
16568,2,1020.9,427,1,2,3,6,At-Risk
16569,5,1455.23,2,4,3,3,10,High-Value
16570,20,7434.31,14,4,4,4,12,High-Value
16571,10,4248.74,26,3,4,4,11,High-Value
16572,3,1009.6,126,2,3,3,8,Other
16573,2,663.61,84,3,2,2,7,Other
16574,3,1301.78,70,3,3,3,9,High-Value
16576,2,540.87,419,1,2,2,5,At-Risk
16577,1,380.0,666,1,1,2,4,At-Risk
16578,1,156.60000000000002,625,1,1,1,3,At-Risk
16579,1,295.05,425,1,1,1,3,At-Risk
16581,1,105.84,182,2,1,1,4,One-Time
16582,1,313.62,112,2,1,1,4,One-Time
16583,2,297.95,373,2,2,1,5,Other
16584,5,3156.17,79,3,3,4,10,High-Value
16585,2,341.59000000000003,593,1,2,2,5,At-Risk
16586,3,1462.78,248,2,3,3,8,Other
16587,1,225.15,231,2,1,1,4,One-Time
16588,4,1361.28,385,1,3,3,7,At-Risk
16589,4,612.36,70,3,3,2,8,Loyal
16590,2,605.9,400,1,2,2,5,At-Risk
16591,1,213.5,68,3,1,1,5,One-Time
16592,28,7807.91,3,4,4,4,12,High-Value
16593,8,1071.14,50,3,4,3,10,High-Value
16594,1,181.09,74,3,1,1,5,One-Time
16595,5,1757.75,60,3,3,3,9,High-Value
16596,4,458.98,15,4,3,2,9,High-Value
16597,1,90.04,3,4,1,1,6,One-Time
16598,1,145.04999999999998,285,2,1,1,4,One-Time
16599,1,172.8,385,1,1,1,3,At-Risk
16600,13,2153.41,3,4,4,3,11,High-Value
16601,3,675.83,40,3,3,2,8,Loyal
16602,2,763.33,35,3,2,2,7,Other
16603,2,482.47,74,3,2,2,7,Other
16604,2,432.45000000000005,562,1,2,2,5,At-Risk
16605,1,60.48,723,1,1,1,3,At-Risk
16606,2,357.66,403,1,2,2,5,At-Risk
16607,25,5706.87,17,4,4,4,12,High-Value
16608,2,1286.6200000000001,453,1,2,3,6,At-Risk
16609,7,5493.46,14,4,4,4,12,High-Value
16610,1,75.66,218,2,1,1,4,One-Time
16611,6,1785.13,185,2,3,3,8,Other
16612,9,3245.4300000000003,32,3,4,4,11,High-Value
16613,1,618.59,69,3,1,2,6,Other
16614,3,1179.79,182,2,3,3,8,Other
16615,1,291.5,625,1,1,1,3,At-Risk
16616,2,500.42,14,4,2,2,8,Other
16617,1,151.85,235,2,1,1,4,One-Time
16618,5,2647.59,30,3,3,4,10,High-Value
16619,4,1938.3300000000002,263,2,3,3,8,Other
16620,6,1758.93,3,4,3,3,10,High-Value
16621,4,813.48,51,3,3,2,8,Loyal
16622,1,225.4,543,1,1,1,3,At-Risk
16623,4,1015.24,245,2,3,3,8,Other
16624,2,810.5699999999999,80,3,2,2,7,Other
16625,5,1654.03,274,2,3,3,8,Other
16626,17,4413.1,0,4,4,4,12,High-Value
16627,1,322.8,78,3,1,1,5,One-Time
16628,7,2318.1,29,3,4,4,11,High-Value
16629,2,408.63,73,3,2,2,7,Other
16630,1,106.80000000000001,406,1,1,1,3,At-Risk
