customer_id,total_invoices,total_revenue,customer_type
16137,1,422.7,Single Purchase
16138,3,910.35,Repeat Customer
16139,5,1111.15,Repeat Customer
16140,3,1433.46,Repeat Customer
16141,2,955.94,Repeat Customer
16142,1,535.34,Single Purchase
16143,12,4555.08,Repeat Customer
16144,1,175.2,Single Purchase
16145,19,6805.4400000000005,Repeat Customer
16146,4,946.38,Repeat Customer
16147,5,2398.91,Repeat Customer
16148,2,386.62,Repeat Customer
16149,3,422.21999999999997,Repeat Customer
16150,10,4002.17,Repeat Customer
16152,1,1829.04,Single Purchase
16153,11,5133.49,Repeat Customer
16155,5,796.9,Repeat Customer
16156,20,6188.18,Repeat Customer
16157,3,656.69,Repeat Customer
16158,9,628.32,Repeat Customer
16159,4,1232.79,Repeat Customer
16160,2,1025.44,Repeat Customer
16161,43,12580.06,Repeat Customer
16162,1,37.4,Single Purchase
16163,6,2407.98,Repeat Customer
16164,3,822.48,Repeat Customer
16165,1,79.9,Single Purchase
16166,2,435.83000000000004,Repeat Customer
16167,5,1386.12,Repeat Customer
16168,66,10360.67,Repeat Customer
16169,4,1822.97,Repeat Customer
16170,20,6869.0,Repeat Customer
16171,1,73.19999999999999,Single Purchase
16172,8,1884.55,Repeat Customer
16173,6,1418.32,Repeat Customer
16174,7,2246.75,Repeat Customer
16175,7,1836.44,Repeat Customer
16176,4,2052.69,Repeat Customer
16177,8,2247.31,Repeat Customer
16178,2,612.6,Repeat Customer
16179,1,215.83,Single Purchase
16180,13,16249.87,Repeat Customer
16181,1,305.54,Single Purchase
16182,9,9971.65,Repeat Customer
16183,4,1077.81,Repeat Customer
16184,6,1158.79,Repeat Customer
16185,3,644.72,Repeat Customer
16186,26,8718.43,Repeat Customer
16187,15,6911.4400000000005,Repeat Customer
16188,5,1087.66,Repeat Customer
16189,2,215.48,Repeat Customer
16190,8,2723.55,Repeat Customer
16191,24,15677.820000000002,Repeat Customer
16192,1,351.3,Single Purchase
16193,2,630.4300000000001,Repeat Customer
16194,1,308.6,Single Purchase
16195,1,323.25,Single Purchase
16196,1,93.3,Single Purchase
16197,9,2016.71,Repeat Customer
16198,2,1030.0410000000002,Repeat Customer
16199,7,942.75,Repeat Customer
16200,12,5608.1,Repeat Customer
16201,5,2112.12,Repeat Customer
16202,9,2501.9900000000002,Repeat Customer
16203,6,943.84,Repeat Customer
16204,3,918.71,Repeat Customer
16205,7,1813.51,Repeat Customer
16206,13,2577.12,Repeat Customer
16207,1,394.38,Single Purchase
16208,10,3440.4500000000003,Repeat Customer
16209,9,4146.78,Repeat Customer
16210,33,33730.97,Repeat Customer
16211,3,1090.59,Repeat Customer
16212,4,1293.71,Repeat Customer
16213,1,159.0,Single Purchase
16214,4,2038.25,Repeat Customer
16215,1,242.35,Single Purchase
16216,1,914.9300000000001,Single Purchase
16217,2,304.25,Repeat Customer
16218,13,3968.67,Repeat Customer
16219,1,40.8,Single Purchase
16221,9,2018.47,Repeat Customer
16222,2,1272.05,Repeat Customer
16223,2,1087.05,Repeat Customer
16224,5,1616.54,Repeat Customer
16225,15,2859.31,Repeat Customer
16226,5,672.17,Repeat Customer
16227,3,1027.22,Repeat Customer
16228,3,885.71,Repeat Customer
16229,6,2867.86,Repeat Customer
16230,2,542.03,Repeat Customer
16231,4,1074.47,Repeat Customer
16232,7,2712.97,Repeat Customer
16233,9,1818.31,Repeat Customer
16234,3,333.18,Repeat Customer
16235,8,2043.71,Repeat Customer
16236,1,432.2,Single Purchase
16237,1,136.65,Single Purchase
16238,1,63.66,Single Purchase
16239,6,1492.2,Repeat Customer
16240,2,3718.8,Repeat Customer
16241,16,3989.81,Repeat Customer
16242,14,7404.650000000001,Repeat Customer
16243,2,409.1,Repeat Customer
16244,2,1522.75,Repeat Customer
16245,3,1413.66,Repeat Customer
16246,2,821.35,Repeat Customer
16247,1,114.56,Single Purchase
16248,1,152.94,Single Purchase
16249,5,1800.07,Repeat Customer
16250,3,565.24,Repeat Customer
16251,1,128.31,Single Purchase
16252,1,295.09000000000003,Single Purchase
16253,7,7222.2,Repeat Customer
16254,3,967.44,Repeat Customer
16255,15,4530.0,Repeat Customer
16256,3,1579.37,Repeat Customer
16257,1,21.95,Single Purchase
16258,15,11942.52,Repeat Customer
16259,3,340.94,Repeat Customer
16260,1,1035.45,Single Purchase
16261,6,1041.16,Repeat Customer
16262,1,755.15,Single Purchase
16263,1,348.16,Single Purchase
16264,2,823.53,Repeat Customer
16265,12,6685.17,Repeat Customer
16266,14,1757.95,Repeat Customer
16267,1,186.66,Single Purchase
16268,2,617.65,Repeat Customer
16269,1,717.57,Single Purchase
16270,1,1141.24,Single Purchase
16271,8,3367.82,Repeat Customer
16272,1,411.7,Single Purchase
16273,2,318.34000000000003,Repeat Customer
16274,1,331.55,Single Purchase
16275,3,2151.11,Repeat Customer
16276,3,2629.3900000000003,Repeat Customer
16277,1,188.69,Single Purchase
16278,3,1117.84,Repeat Customer
16279,9,5698.28,Repeat Customer
16280,1,238.05,Single Purchase
16281,3,3424.02,Repeat Customer
16282,3,1307.58,Repeat Customer
16283,8,4348.62,Repeat Customer
16284,3,1018.48,Repeat Customer
16285,1,176.9,Single Purchase
16286,2,328.95,Repeat Customer
16287,5,1006.98,Repeat Customer
16288,1,129.85,Single Purchase
16289,1,136.31,Single Purchase
16290,4,1957.7,Repeat Customer
16292,5,1253.76,Repeat Customer
16293,15,4279.2,Repeat Customer
16294,1,126.05000000000001,Single Purchase
16295,4,1328.55,Repeat Customer
16296,4,1313.67,Repeat Customer
16297,1,301.9,Single Purchase
16298,7,1085.7,Repeat Customer
16299,1,193.65,Single Purchase
16300,3,1367.32,Repeat Customer
16301,1,107.33,Single Purchase
16302,1,233.22,Single Purchase
16303,7,7928.27,Repeat Customer
16304,1,381.66,Single Purchase
16305,1,361.22,Single Purchase
16306,7,1124.72,Repeat Customer
16307,3,1194.92,Repeat Customer
16308,7,5120.0,Repeat Customer
16309,2,706.57,Repeat Customer
16310,2,460.08,Repeat Customer
16311,2,616.26,Repeat Customer
16312,1,171.15,Single Purchase
16313,2,274.15,Repeat Customer
16314,3,1491.4,Repeat Customer
16315,2,402.71,Repeat Customer
16316,13,5744.91,Repeat Customer
16317,5,2192.51,Repeat Customer
16318,1,328.15000000000003,Single Purchase
16319,1,404.40000000000003,Single Purchase
16320,6,5628.99,Repeat Customer
16321,7,604.5500000000001,Repeat Customer
16322,2,326.75,Repeat Customer
16323,2,353.66,Repeat Customer
16324,3,408.59,Repeat Customer
16325,12,3597.5,Repeat Customer
16326,24,4626.25,Repeat Customer
16327,16,10129.04,Repeat Customer
16328,1,310.83000000000004,Single Purchase
16329,4,1664.92,Repeat Customer
16330,7,625.38,Repeat Customer
16331,6,2037.7,Repeat Customer
16332,11,1997.49,Repeat Customer
16333,22,26626.8,Repeat Customer
16334,1,263.73,Single Purchase
16335,7,2753.52,Repeat Customer
16336,4,3517.69,Repeat Customer
16337,1,151.05,Single Purchase
16338,1,214.8,Single Purchase
16339,1,94.05,Single Purchase
16340,3,1496.24,Repeat Customer
16341,7,3850.79,Repeat Customer
16342,4,322.41,Repeat Customer
16343,3,614.12,Repeat Customer
16344,4,842.42,Repeat Customer
16345,2,1178.79,Repeat Customer
16346,1,224.51,Single Purchase
16347,11,3442.96,Repeat Customer
16348,8,1742.08,Repeat Customer
16349,1,53.5,Single Purchase
16350,9,2253.89,Repeat Customer
16351,13,3330.03,Repeat Customer
16352,2,494.44,Repeat Customer
16353,38,9795.460000000001,Repeat Customer
16354,5,1119.46,Repeat Customer
16355,1,416.35,Single Purchase
16356,6,415.87,Repeat Customer
16357,4,868.37,Repeat Customer
16358,5,2919.65,Repeat Customer
16359,16,2697.75,Repeat Customer
16360,6,3450.41,Repeat Customer
16361,4,891.21,Repeat Customer
16362,6,922.16,Repeat Customer
16363,1,109.36000000000001,Single Purchase
16364,2,705.79,Repeat Customer
16365,15,3167.34,Repeat Customer
16366,4,1548.13,Repeat Customer
16367,3,1350.48,Repeat Customer
16368,3,621.44,Repeat Customer
16369,7,2654.48,Repeat Customer
16370,4,1301.91,Repeat Customer
16371,1,157.2,Single Purchase
16372,5,1290.31,Repeat Customer
16373,2,309.49,Repeat Customer
16374,5,1709.55,Repeat Customer
16375,2,104.0,Repeat Customer
16376,2,974.96,Repeat Customer
16377,2,1308.48,Repeat Customer
16378,3,362.95,Repeat Customer
16379,4,2157.4,Repeat Customer
16380,1,1743.15,Single Purchase
16381,2,247.85,Repeat Customer
16382,2,353.1,Repeat Customer
16383,7,2887.99,Repeat Customer
16384,4,1358.95,Repeat Customer
16385,5,881.35,Repeat Customer
16386,3,1068.16,Repeat Customer
16387,5,882.46,Repeat Customer
16388,1,186.05,Single Purchase
16389,4,1382.07,Repeat Customer
16390,3,467.5,Repeat Customer
16391,4,1048.86,Repeat Customer
16392,3,755.45,Repeat Customer
16393,23,5297.77,Repeat Customer
16394,5,1555.34,Repeat Customer
16395,14,3517.56,Repeat Customer
16396,1,137.8,Single Purchase
16397,1,123.13,Single Purchase
16398,2,1705.8,Repeat Customer
16399,3,628.42,Repeat Customer
16400,9,3059.85,Repeat Customer
16401,23,6847.45,Repeat Customer
16402,2,293.45,Repeat Customer
16403,1,177.5,Single Purchase
16404,1,443.05,Single Purchase
16405,2,167.25,Repeat Customer
16406,3,528.36,Repeat Customer
16407,14,2761.65,Repeat Customer
16408,1,231.93,Single Purchase
16409,12,5652.74,Repeat Customer
16410,1,130.32,Single Purchase
16411,4,756.39,Repeat Customer
16412,5,593.19,Repeat Customer
16413,2,522.03,Repeat Customer
16414,5,551.21,Repeat Customer
16415,3,696.76,Repeat Customer
16416,9,2957.88,Repeat Customer
16417,1,35.7,Single Purchase
16418,5,1028.74,Repeat Customer
16419,8,1463.7,Repeat Customer
16420,1,75.0,Single Purchase
16421,3,526.27,Repeat Customer
16422,108,61728.87,Repeat Customer
16423,1,346.12,Single Purchase
16424,2,443.06,Repeat Customer
16425,1,302.7,Single Purchase
16426,10,1863.76,Repeat Customer
16427,2,241.06,Repeat Customer
16428,3,638.49,Repeat Customer
16429,1,284.55,Single Purchase
16430,6,1102.94,Repeat Customer
16431,3,623.28,Repeat Customer
16432,1,287.40000000000003,Single Purchase
16433,2,384.52,Repeat Customer
16434,12,2673.69,Repeat Customer
16435,3,1003.07,Repeat Customer
16436,3,319.14,Repeat Customer
16437,2,301.25,Repeat Customer
16438,5,798.35,Repeat Customer
16439,1,310.70000000000005,Single Purchase
16440,6,3856.9700000000003,Repeat Customer
16441,5,1013.1800000000001,Repeat Customer
16442,5,891.98,Repeat Customer
16443,1,162.24,Single Purchase
16444,17,3625.88,Repeat Customer
16445,4,583.16,Repeat Customer
16446,2,168472.5,Repeat Customer
16447,3,727.1,Repeat Customer
16448,2,361.12,Repeat Customer
16449,2,707.69,Repeat Customer
16450,3,1505.73,Repeat Customer
16451,3,1013.15,Repeat Customer
16452,2,332.17,Repeat Customer
16453,2,251.71,Repeat Customer
16454,3,29.950000000000003,Repeat Customer
16455,11,3995.57,Repeat Customer
16456,13,6000.94,Repeat Customer
16457,1,208.36,Single Purchase
16458,30,5690.89,Repeat Customer
16459,1,71.79,Single Purchase
16460,3,811.23,Repeat Customer
16461,3,1539.83,Repeat Customer
16462,3,136.0,Repeat Customer
16463,4,1422.4,Repeat Customer
16464,3,1298.66,Repeat Customer
16465,2,746.24,Repeat Customer
16466,15,3767.09,Repeat Customer
16467,7,2869.16,Repeat Customer
16468,3,787.52,Repeat Customer
16469,5,803.9,Repeat Customer
16470,11,2416.85,Repeat Customer
16471,4,1189.98,Repeat Customer
16472,2,789.6,Repeat Customer
16473,4,470.83,Repeat Customer
16474,7,1810.49,Repeat Customer
16475,4,544.3000000000001,Repeat Customer
16476,1,350.35,Single Purchase
16477,11,4094.3700000000003,Repeat Customer
16478,3,331.0,Repeat Customer
16479,2,300.83,Repeat Customer
16480,1,769.29,Single Purchase
16481,1,453.38,Single Purchase
16482,1,220.62,Single Purchase
16483,1,139.35,Single Purchase
16484,2,404.3,Repeat Customer
16485,5,2287.19,Repeat Customer
16486,1,134.36,Single Purchase
16487,2,209.4,Repeat Customer
16488,3,498.8,Repeat Customer
16489,2,303.7,Repeat Customer
16490,1,205.41000000000003,Single Purchase
16491,2,1533.16,Repeat Customer
16492,1,385.56,Single Purchase
16493,7,2132.09,Repeat Customer
16494,1,826.53,Single Purchase
16495,3,648.26,Repeat Customer
16496,6,2330.77,Repeat Customer
16497,23,6695.28,Repeat Customer
16498,2,100.97,Repeat Customer
16499,8,2578.34,Repeat Customer
16500,9,843.9100000000001,Repeat Customer
16501,1,1191.23,Single Purchase
16502,2,258.55,Repeat Customer
16503,11,3614.34,Repeat Customer
16504,1,465.88,Single Purchase
16505,1,777.6,Single Purchase
16506,2,90.30000000000001,Repeat Customer
16507,1,142.71,Single Purchase
16508,1,240.95,Single Purchase
16509,1,363.70000000000005,Single Purchase
16510,6,1757.25,Repeat Customer
16511,6,1758.49,Repeat Customer
16513,4,874.59,Repeat Customer
16515,10,3179.06,Repeat Customer
16516,1,101.69999999999999,Single Purchase
16517,1,162.7,Single Purchase
16518,4,959.37,Repeat Customer
16519,4,436.96000000000004,Repeat Customer
16520,6,2148.38,Repeat Customer
16521,3,1136.36,Repeat Customer
16522,2,433.36,Repeat Customer
16523,28,11916.33,Repeat Customer
16524,2,306.19,Repeat Customer
16525,48,24151.3,Repeat Customer
16526,2,717.21,Repeat Customer
16527,2,1232.94,Repeat Customer
16528,1,244.41,Single Purchase
16529,4,1986.8,Repeat Customer
16530,1,48.35,Single Purchase
16531,11,2298.33,Repeat Customer
16532,5,8756.64,Repeat Customer
16533,3,1082.81,Repeat Customer
16534,1,635.9,Single Purchase
16535,2,952.04,Repeat Customer
16536,1,548.12,Single Purchase
16537,1,10.55,Single Purchase
16538,3,395.07,Repeat Customer
16539,10,3289.66,Repeat Customer
16540,1,205.75,Single Purchase
16541,1,424.03000000000003,Single Purchase
16542,2,257.32,Repeat Customer
16543,1,292.21,Single Purchase
16544,4,376.70000000000005,Repeat Customer
16545,2,689.82,Repeat Customer
16546,5,5307.07,Repeat Customer
16547,1,104.25999999999999,Single Purchase
16548,1,30.150000000000002,Single Purchase
16549,34,12781.8,Repeat Customer
16550,18,8807.68,Repeat Customer
16551,7,2237.12,Repeat Customer
16552,2,379.73,Repeat Customer
16553,33,16584.01,Repeat Customer
16554,8,2841.7200000000003,Repeat Customer
16555,6,1915.68,Repeat Customer
16556,17,8012.58,Repeat Customer
16557,2,281.85,Repeat Customer
16558,38,13304.11,Repeat Customer
16559,1,175.0,Single Purchase
16560,8,3048.38,Repeat Customer
16561,2,511.12,Repeat Customer
16562,1,223.86,Single Purchase
16563,6,4412.56,Repeat Customer
16564,1,87.80000000000001,Single Purchase
16565,4,773.05,Repeat Customer
16566,5,614.66,Repeat Customer
16567,2,865.6,Repeat Customer
16568,2,1020.9,Repeat Customer
16569,5,1455.23,Repeat Customer
16570,20,7434.31,Repeat Customer
16571,10,4248.74,Repeat Customer
16572,3,1009.6,Repeat Customer
16573,2,663.61,Repeat Customer
16574,3,1301.78,Repeat Customer
16576,2,540.87,Repeat Customer
16577,1,380.0,Single Purchase
16578,1,156.60000000000002,Single Purchase
16579,1,295.05,Single Purchase
16581,1,105.84,Single Purchase
16582,1,313.62,Single Purchase
16583,2,297.95,Repeat Customer
16584,5,3156.17,Repeat Customer
16585,2,341.59000000000003,Repeat Customer
16586,3,1462.78,Repeat Customer
16587,1,225.15,Single Purchase
16588,4,1361.28,Repeat Customer
16589,4,612.36,Repeat Customer
16590,2,605.9,Repeat Customer
16591,1,213.5,Single Purchase
16592,28,7807.91,Repeat Customer
16593,8,1071.14,Repeat Customer
16594,1,181.09,Single Purchase
16595,5,1757.75,Repeat Customer
16596,4,458.98,Repeat Customer
16597,1,90.04,Single Purchase
16598,1,145.04999999999998,Single Purchase
16599,1,172.8,Single Purchase
16600,13,2153.41,Repeat Customer
16601,3,675.83,Repeat Customer
16602,2,763.33,Repeat Customer
16603,2,482.47,Repeat Customer
16604,2,432.45000000000005,Repeat Customer
16605,1,60.48,Single Purchase
16606,2,357.66,Repeat Customer
16607,25,5706.87,Repeat Customer
16608,2,1286.6200000000001,Repeat Customer
16609,7,5493.46,Repeat Customer
16610,1,75.66,Single Purchase
16611,6,1785.13,Repeat Customer
16612,9,3245.4300000000003,Repeat Customer
16613,1,618.59,Single Purchase
16614,3,1179.79,Repeat Customer
16615,1,291.5,Single Purchase
16616,2,500.42,Repeat Customer
16617,1,151.85,Single Purchase
16618,5,2647.59,Repeat Customer
16619,4,1938.3300000000002,Repeat Customer
16620,6,1758.93,Repeat Customer
16621,4,813.48,Repeat Customer
16622,1,225.4,Single Purchase
16623,4,1015.24,Repeat Customer
16624,2,810.5699999999999,Repeat Customer
16625,5,1654.03,Repeat Customer
16626,17,4413.1,Repeat Customer
16627,1,322.8,Single Purchase
16628,7,2318.1,Repeat Customer
16629,2,408.63,Repeat Customer
16630,1,106.80000000000001,Single Purchase
16631,7,1892.52,Repeat Customer
16632,2,406.4,Repeat Customer
16633,6,2883.1,Repeat Customer
16634,6,1649.81,Repeat Customer
16635,1,473.0,Single Purchase
16636,4,3802.04,Repeat Customer
16637,4,1154.47,Repeat Customer
16638,15,2380.13,Repeat Customer
16639,4,1747.98,Repeat Customer
16640,1,179.4,Single Purchase
16641,2,554.5,Repeat Customer
16642,3,1077.45,Repeat Customer
16643,2,923.11,Repeat Customer
16644,2,833.78,Repeat Customer
16645,1,160.39,Single Purchase
16646,1,678.8,Single Purchase
16647,4,541.9,Repeat Customer
16648,3,672.8,Repeat Customer
16649,1,306.58,Single Purchase
16650,7,1916.11,Repeat Customer
16651,1,136.2,Single Purchase
16652,16,17550.39,Repeat Customer
16653,2,1212.66,Repeat Customer
16654,8,1484.07,Repeat Customer
16655,13,6423.26,Repeat Customer
16656,30,16833.170000000002,Repeat Customer
16657,4,874.43,Repeat Customer
16658,5,680.83,Repeat Customer
16659,1,39.12,Single Purchase
16660,7,1879.55,Repeat Customer
16661,4,932.76,Repeat Customer
16662,1,151.05,Single Purchase
16663,1,165.0,Single Purchase
16664,1,109.2,Single Purchase
16665,1,135.4,Single Purchase
16666,2,217.71,Repeat Customer
16667,2,567.1800000000001,Repeat Customer
16668,13,862.42,Repeat Customer
16669,2,1344.48,Repeat Customer
16670,20,8030.150000000001,Repeat Customer
16671,3,1692.27,Repeat Customer
16672,20,8134.9400000000005,Repeat Customer
16673,1,171.13,Single Purchase
16674,2,304.24,Repeat Customer
16675,2,608.86,Repeat Customer
16676,6,2361.9,Repeat Customer
16677,2,880.62,Repeat Customer
16678,12,3109.99,Repeat Customer
16679,3,663.31,Repeat Customer
16680,3,821.45,Repeat Customer
16681,7,1921.8400000000001,Repeat Customer
16682,5,1028.0,Repeat Customer
16683,1,320.25,Single Purchase
16684,55,147142.77,Repeat Customer
16685,2,324.24,Repeat Customer
16686,16,4881.07,Repeat Customer
16687,1,157.63,Single Purchase
16688,4,1260.86,Repeat Customer
16689,2,422.6,Repeat Customer
16690,4,353.03000000000003,Repeat Customer
16691,2,178.83,Repeat Customer
16692,4,1764.6999999999998,Repeat Customer
16693,5,1179.48,Repeat Customer
16694,1,98.30000000000001,Single Purchase
16695,2,191.9,Repeat Customer
16696,4,657.9,Repeat Customer
16697,1,112.75,Single Purchase
16698,2,1998.0,Repeat Customer
16699,7,994.6,Repeat Customer
16700,25,8830.77,Repeat Customer
16701,26,9916.73,Repeat Customer
16702,4,1109.53,Repeat Customer
16704,2,664.16,Repeat Customer
16705,42,43515.051,Repeat Customer
16706,3,531.35,Repeat Customer
16707,4,533.41,Repeat Customer
16708,1,656.63,Single Purchase
16709,14,9056.01,Repeat Customer
16710,22,5921.35,Repeat Customer
16711,9,2868.48,Repeat Customer
16712,13,4225.22,Repeat Customer
16713,32,14115.56,Repeat Customer
16714,3,1482.33,Repeat Customer
16715,2,625.52,Repeat Customer
16716,3,2149.6800000000003,Repeat Customer
16717,14,6663.68,Repeat Customer
16718,5,3006.08,Repeat Customer
16719,14,3508.62,Repeat Customer
16720,3,566.74,Repeat Customer
16721,1,292.47,Single Purchase
16722,22,8189.56,Repeat Customer
16723,4,1231.36,Repeat Customer
16724,1,147.35,Single Purchase
16725,13,1686.81,Repeat Customer
16726,7,2063.88,Repeat Customer
16727,4,1377.77,Repeat Customer
16728,4,1048.28,Repeat Customer
16729,21,7202.01,Repeat Customer
